,matchId,contestantId,timeMin,timeMinSec,type,scorerId
266,6129l2l3lp5g2ibgvssvmmxp0,hfu6x1260h62zj7xl6cn95hx,41,40:01,G,dg6d5kv2m8nlk1vgzgymejhed
267,6129l2l3lp5g2ibgvssvmmxp0,9dqkgu00tn42928lrrxlis95a,47,46:57,G,3kgj8qv3krm0g4u8eidfdw0r9
268,6129l2l3lp5g2ibgvssvmmxp0,hfu6x1260h62zj7xl6cn95hx,56,55:02,G,cqukkxc9c4iowy3tydreue7rp
269,6129l2l3lp5g2ibgvssvmmxp0,hfu6x1260h62zj7xl6cn95hx,61,60:51,G,82ffef6lzygelxn9swn5pqzca
270,6129l2l3lp5g2ibgvssvmmxp0,hfu6x1260h62zj7xl6cn95hx,65,64:14,G,2061k6wctcwfxtmj6qcil42xh
271,72fku32hn7i5mrsdqhnt2cpka,8rpjhpm2j1q7p40zfmlqpj8am,28,27:49,G,4lavermlnoyl8wqjkwpx5uytx
272,24a1ng586qeaocxjvqkd6hv8q,bw2py3aiws1rq61pokete3kv2,45,44:12,G,b3gzwpdhc43oz9u4ihkqgug2d
273,35ytcd6tzse20mke2oak8zjmc,59d4d2m78t2lqabd1m7o90std,41,40:04,G,epvt3nij5xk960wrr4omk2f2t
274,35ytcd6tzse20mke2oak8zjmc,59d4d2m78t2lqabd1m7o90std,87,86:27,G,eeqnkxrcutljzjb9moijcz6qd
275,360n23cxpuafl0830v2vyhs0k,cdj7tqbsake4a0ks5pwm23t23,10,10:00,G,r2qjdlnjtjagkm5m1v1ulck5
276,360n23cxpuafl0830v2vyhs0k,cdj7tqbsake4a0ks5pwm23t23,49,48:56,G,dr7dvl3cmpe1c3tmu2g0xszpx
277,360n23cxpuafl0830v2vyhs0k,cdj7tqbsake4a0ks5pwm23t23,71,70:17,PG,epfwjk84jo741igp7fxe4c2qd
278,e329przpun8rxaesuubk3f0bu,4y5xl8r1nkg1n9hnjzo53v8xk,81,80:45,G,dzvs8zk8j4rgbda6thqtserfu
279,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,20,19:22,G,21yxomlpwzh54k7tivw3j457u
280,71dbke1yzqhkhru9gqno46nvu,1f72vqlndphmzn45x0nhdqk3e,52,51:15,PG,1pxq5s6wcmaf31abep37buz85
281,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,62,61:20,G,epvt3nij5xk960wrr4omk2f2t
282,71dbke1yzqhkhru9gqno46nvu,59d4d2m78t2lqabd1m7o90std,91,90:41,PG,as7z3zymiedo4zip710ckhdxx
283,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,40,39:04,G,4yrdgfx2ywrejye3jt3s3udw5
284,6y20tzelpyuu805clkfjmdisq,59d4d2m78t2lqabd1m7o90std,43,42:31,G,18pa8hde4d0jkbtpltej87tg5
285,6y20tzelpyuu805clkfjmdisq,ehsvy9m92bp6ktgoy6pwv8rdm,69,68:59,G,emxgknli5uxn1xhkmxdixyh91
286,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,25,24:04,G,5ttes0wvkueqfehjhb2a70amt
287,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,31,30:42,G,c832vblhgabxypcw32zgzgs0l
288,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,43,42:59,G,2lr1p7kr13savfywqyc6wkm39
289,ber86pow1qdsaofbk7zf7udey,8rpjhpm2j1q7p40zfmlqpj8am,56,55:35,G,248uds9v4rrmkynvv2192hadx
290,ber86pow1qdsaofbk7zf7udey,bw2py3aiws1rq61pokete3kv2,82,81:59,G,5ttes0wvkueqfehjhb2a70amt
291,e4ll389nfnezsaiz6vxcrfkve,1zsb1ovzidi8rft1vzw4me71m,42,41:53,OG,27z2ncy1j84v5t6ljjq6e2ml1
292,e4ll389nfnezsaiz6vxcrfkve,1zsb1ovzidi8rft1vzw4me71m,69,68:19,PG,bvi7qxhjj54wje1qm709065ed
293,e4ll389nfnezsaiz6vxcrfkve,bw2py3aiws1rq61pokete3kv2,75,74:12,G,5ttes0wvkueqfehjhb2a70amt
294,8ht4g5bca6ua7kj63hsdw0g7o,4y5xl8r1nkg1n9hnjzo53v8xk,78,77:01,G,51mu62nt2yufzzi9qt45e3cnp
295,60kb3svmq1e6q9wcus6lorvv8,8rpjhpm2j1q7p40zfmlqpj8am,77,76:21,G,ehre8jxvvvlqbawddf8d8lgwl
296,60kb3svmq1e6q9wcus6lorvv8,8rpjhpm2j1q7p40zfmlqpj8am,86,85:09,G,2vl13a1bvpgufl0h2xmv3x1hx
297,bentjeoraqf0doi7k16xldhey,7gkwmrw0cjz0m168ouw00z4gy,48,47:05,PG,avzd8n4n9x655hu62cspydot1
298,bentjeoraqf0doi7k16xldhey,7gkwmrw0cjz0m168ouw00z4gy,70,69:18,PG,3k8wr5chjtaakdyyftcqpak0l
299,bentjeoraqf0doi7k16xldhey,7gkwmrw0cjz0m168ouw00z4gy,82,81:26,G,7qinj1hp24xlzrp40lji1r3rp
300,e3luy7935wws1ieh9ufu1y44q,7gkwmrw0cjz0m168ouw00z4gy,29,28:17,G,avzd8n4n9x655hu62cspydot1
301,e3luy7935wws1ieh9ufu1y44q,7gkwmrw0cjz0m168ouw00z4gy,39,38:47,PG,3k8wr5chjtaakdyyftcqpak0l
302,e3luy7935wws1ieh9ufu1y44q,59d4d2m78t2lqabd1m7o90std,41,40:08,OG,abb1eu1hpcrox97w3z01nxrkl
303,9oye8nfasqzjn0rhbkb0lm0ru,4y5xl8r1nkg1n9hnjzo53v8xk,21,20:44,PG,51mu62nt2yufzzi9qt45e3cnp
304,9oye8nfasqzjn0rhbkb0lm0ru,1f72vqlndphmzn45x0nhdqk3e,67,66:50,G,8davjer5vpeg0pa07h5mszzyt
305,9pz6fw8k6dahow8rddtrro7e2,8rpjhpm2j1q7p40zfmlqpj8am,5,4:42,G,195h1uunxmjif6hbehmfya7yt
306,9pz6fw8k6dahow8rddtrro7e2,cdj7tqbsake4a0ks5pwm23t23,10,9:22,G,1ghdbvrho16mzdz9qcn9k2ytx
307,9pz6fw8k6dahow8rddtrro7e2,8rpjhpm2j1q7p40zfmlqpj8am,36,35:47,G,50pzs8ih772n4u1dvuquf05w5
308,9pz6fw8k6dahow8rddtrro7e2,cdj7tqbsake4a0ks5pwm23t23,51,50:02,G,1ghdbvrho16mzdz9qcn9k2ytx
309,9pz6fw8k6dahow8rddtrro7e2,cdj7tqbsake4a0ks5pwm23t23,63,62:23,G,m1lbmlled2xtj2ilk4oiyrc9
310,24m4r720dnd7dxo9r7ep138fe,59d4d2m78t2lqabd1m7o90std,15,14:33,G,1udhwk2qkh23pl0vykuj8m7rp
311,24m4r720dnd7dxo9r7ep138fe,8rpjhpm2j1q7p40zfmlqpj8am,31,30:54,PG,27ng8lwfdgoymw9al0pdz70et
312,24m4r720dnd7dxo9r7ep138fe,59d4d2m78t2lqabd1m7o90std,82,81:54,G,5ajtpr7zaybavvee6wv16yh1x
313,9q5w4ab1jy7mwga65wmmnrl2i,7gkwmrw0cjz0m168ouw00z4gy,15,14:49,G,7qinj1hp24xlzrp40lji1r3rp
314,9q5w4ab1jy7mwga65wmmnrl2i,7gkwmrw0cjz0m168ouw00z4gy,32,31:43,OG,4s0cgwchahxqfowf7v1edb5cl
315,9p2f4vghjym3sljohurvpjdyi,2nxp7ufclxwbtaozvx5zj1zym,36,35:06,G,dpn7l86wmk0s8s8vc9f0fnz6x
316,9p2f4vghjym3sljohurvpjdyi,2nxp7ufclxwbtaozvx5zj1zym,47,46:43,G,7i7ndyzz4xyarc47kcz2wpped
317,9p2f4vghjym3sljohurvpjdyi,2nxp7ufclxwbtaozvx5zj1zym,79,78:10,G,7i7ndyzz4xyarc47kcz2wpped
318,8hpebl4rdv4a4hs8k6raj0bo4,59d4d2m78t2lqabd1m7o90std,36,35:39,G,1udhwk2qkh23pl0vykuj8m7rp
319,8hpebl4rdv4a4hs8k6raj0bo4,9dqkgu00tn42928lrrxlis95a,50,49:17,G,2vsfek9vs6zdvueb4v23vrj6d
320,8hpebl4rdv4a4hs8k6raj0bo4,9dqkgu00tn42928lrrxlis95a,52,51:53,G,d9ns2ltj5nu2ysl23zf10o7ze
321,6yxh7apnh9sqsbe613znwm5pm,59d4d2m78t2lqabd1m7o90std,17,16:32,G,3hwd7jyifs3dei1mhpbdzx68l
322,6yxh7apnh9sqsbe613znwm5pm,1iy5a1mzucfenathcnlhmp95a,29,28:07,G,5m7gtqlmb66jcwhqmfebt46vp
323,6yxh7apnh9sqsbe613znwm5pm,59d4d2m78t2lqabd1m7o90std,34,33:11,G,757f9x11lzcug3d6sn39d85wp
324,194ksppj2qlhefg3bw621r3ai,cpqaizhc99tbsqm6h2cgampio,49,48:05,G,dcfejgf51n1fxxds752s9koa1
325,194ksppj2qlhefg3bw621r3ai,cdj7tqbsake4a0ks5pwm23t23,75,74:41,PG,epfwjk84jo741igp7fxe4c2qd
326,194ksppj2qlhefg3bw621r3ai,cpqaizhc99tbsqm6h2cgampio,94,93:39,G,6ovbzzxyqz4b17scxmkisnvth
327,60tcbl4hxj9axmisn85dfq9lg,cdj7tqbsake4a0ks5pwm23t23,17,16:22,G,epfwjk84jo741igp7fxe4c2qd
328,60tcbl4hxj9axmisn85dfq9lg,9dqkgu00tn42928lrrxlis95a,41,40:37,G,3kgj8qv3krm0g4u8eidfdw0r9
329,e8bsx8f1zwmlk9q67akszuq22,2nxp7ufclxwbtaozvx5zj1zym,52,51:59,OG,d284o2jocsng4d7uonb33gd05
330,e8bsx8f1zwmlk9q67akszuq22,2nxp7ufclxwbtaozvx5zj1zym,66,65:18,G,e35lm9dtyk20pgja81zbvb3d
331,e8bsx8f1zwmlk9q67akszuq22,ehsvy9m92bp6ktgoy6pwv8rdm,89,88:43,G,1vnhvlo2z3vzdmy5s5cjl7qvp
332,8hnm4n4vy4yhtbn5s71obufpw,bd1veyn5g4r8zbaquf8b8pksp,55,54:32,PG,egdpq1pva7hl7w0yfnwj469cl
333,723gg3nwo0crqukff3img3kh6,bw2py3aiws1rq61pokete3kv2,63,62:03,G,6aiecfxg2e102e6vg8vfaf8x5
334,8hg580rdscj16m2819527hlhw,9dqkgu00tn42928lrrxlis95a,30,29:58,G,2vsfek9vs6zdvueb4v23vrj6d
335,8hg580rdscj16m2819527hlhw,ehsvy9m92bp6ktgoy6pwv8rdm,54,53:34,G,8tkbjriwyv726522f10tyt1w5
336,60orkxc28woat5n3bcv00i13o,hfu6x1260h62zj7xl6cn95hx,50,49:45,G,2061k6wctcwfxtmj6qcil42xh
337,60orkxc28woat5n3bcv00i13o,hfu6x1260h62zj7xl6cn95hx,65,64:42,PG,2061k6wctcwfxtmj6qcil42xh
338,60orkxc28woat5n3bcv00i13o,bw2py3aiws1rq61pokete3kv2,74,73:12,G,7ul3gp7j4a97q5akh4iqtvofe
339,bf8ysid9xcrrsxu7a6bz3z816,eizgmllil1zrzpk6zbue0hl7m,3,2:23,G,3yx8p1hujwv6as8c2gm6h1dqt
340,bf8ysid9xcrrsxu7a6bz3z816,eizgmllil1zrzpk6zbue0hl7m,58,57:47,G,888s3939roy7s3aq01ehh5vpx
341,35q6ydmmyek2pccgcf5iib1g4,4wb893al733feakm9teqqqnlg,18,17:31,G,18nk3jxjo37tdkbqkk3g6ges5
342,35q6ydmmyek2pccgcf5iib1g4,bd1veyn5g4r8zbaquf8b8pksp,32,31:20,G,agl2jhbq7u65furhjlmlddxx
343,35q6ydmmyek2pccgcf5iib1g4,bd1veyn5g4r8zbaquf8b8pksp,43,42:54,PG,5ubpbn6j49ob3rmfq4ac356tx
344,e84v6l832ohamgmxob40jly0a,1zsb1ovzidi8rft1vzw4me71m,78,77:44,PG,bvi7qxhjj54wje1qm709065ed
345,e84v6l832ohamgmxob40jly0a,8puc16dm0ut6bvv6u6ivpe2ch,81,80:41,G,8horddn9v6sm5qyeqxilxobf9
346,e84v6l832ohamgmxob40jly0a,8puc16dm0ut6bvv6u6ivpe2ch,94,93:13,PG,3zc7nns0gt6n8hlp7uny7ax1x
347,bfewg7qtu12klcloxrthvudey,4y5xl8r1nkg1n9hnjzo53v8xk,20,19:12,G,5io2106rxpshzsc39qigm1nth
348,bfewg7qtu12klcloxrthvudey,7gkwmrw0cjz0m168ouw00z4gy,73,72:25,G,d3swiv7qjcdrnf2i6y5egz6qd
349,8hju0vykbxq6tbfh96ve3epzo,7gkwmrw0cjz0m168ouw00z4gy,4,3:48,G,d3swiv7qjcdrnf2i6y5egz6qd
350,8hju0vykbxq6tbfh96ve3epzo,7gkwmrw0cjz0m168ouw00z4gy,48,47:42,G,edrl7m5r17vghnnbull4qlnmd
351,8hju0vykbxq6tbfh96ve3epzo,7gkwmrw0cjz0m168ouw00z4gy,94,93:35,G,bhu3hiq2ln2cso48ndqe17bvt
352,befyzoba9cxb47e33kt4xpwmi,4y5xl8r1nkg1n9hnjzo53v8xk,40,39:16,G,7o1wgekbdpne9thpsdtr1kxqt
353,bebrv95o10rckgmkngfszrnfu,1zsb1ovzidi8rft1vzw4me71m,9,8:57,G,e9ku3q311eg5t8lrxfcof65m1
354,bebrv95o10rckgmkngfszrnfu,4wb893al733feakm9teqqqnlg,29,28:18,OG,17qf5ikex0q4ytrw7pk22tal1
355,bebrv95o10rckgmkngfszrnfu,1zsb1ovzidi8rft1vzw4me71m,75,74:31,G,9ynfb3x8vdydd82128cppk8gl
356,bebrv95o10rckgmkngfszrnfu,4wb893al733feakm9teqqqnlg,92,91:06,G,34x6eabrx5t9one9q6ifwtyp5
357,361wxe0h46utsvq3bjrsojt62,4wb893al733feakm9teqqqnlg,24,23:37,G,4amvjmzixl30pg91ep6b9xhx
358,361wxe0h46utsvq3bjrsojt62,4wb893al733feakm9teqqqnlg,38,37:51,PG,4amvjmzixl30pg91ep6b9xhx
359,361wxe0h46utsvq3bjrsojt62,9dqkgu00tn42928lrrxlis95a,75,74:50,G,2vsfek9vs6zdvueb4v23vrj6d
360,361wxe0h46utsvq3bjrsojt62,9dqkgu00tn42928lrrxlis95a,88,87:08,G,bm5597reki0q7wci85322cixh
361,e3sgrodbr06om43h2d26v5f1m,ehsvy9m92bp6ktgoy6pwv8rdm,90,89:17,G,b6l6cav75axv8b7a3j7zcn84p
362,2m7oo8q4v17yfd8dzdfqij47o,2nxp7ufclxwbtaozvx5zj1zym,21,20:21,G,88hz9n89uo71dbbzx0s10yf2t
363,2m7oo8q4v17yfd8dzdfqij47o,2nxp7ufclxwbtaozvx5zj1zym,82,81:06,G,evddj85emdzndmfsz74tex0wl
364,bf5lfoe7133trc0a7bfzfcokq,59d4d2m78t2lqabd1m7o90std,10,9:33,G,3i66iyijtz2p4xd7ngsc444ph
365,bf5lfoe7133trc0a7bfzfcokq,4wb893al733feakm9teqqqnlg,43,42:58,G,34x6eabrx5t9one9q6ifwtyp5
366,bf5lfoe7133trc0a7bfzfcokq,4wb893al733feakm9teqqqnlg,45,44:16,G,c1w8b6hy98azzdz48pw8uago9
367,e3b31u17ert51qspdb7xsaq22,8puc16dm0ut6bvv6u6ivpe2ch,58,57:53,G,3fh1y6i5dkac6ojmvkmaxk639
368,e3b31u17ert51qspdb7xsaq22,8puc16dm0ut6bvv6u6ivpe2ch,89,88:15,G,ygwl0esdhe51tprq7y2olz2t
369,716t8m2ono48rvqj7v76k6yy2,ehsvy9m92bp6ktgoy6pwv8rdm,12,11:07,G,y9v0u6zwopgjkp64nili8rth
370,716t8m2ono48rvqj7v76k6yy2,cdj7tqbsake4a0ks5pwm23t23,47,46:16,G,dr7dvl3cmpe1c3tmu2g0xszpx
371,2lxymolbua5101o7loypl90yc,4wb893al733feakm9teqqqnlg,54,53:54,G,1rtufoivuxh5sl9sja7vl9oet
372,2lxymolbua5101o7loypl90yc,1iy5a1mzucfenathcnlhmp95a,60,59:15,G,euhin21cqzflsv1vcedt7ew2d
373,e3660rpp9nsy7y59d3vh26nhm,cdj7tqbsake4a0ks5pwm23t23,24,23:38,G,epfwjk84jo741igp7fxe4c2qd
374,e3660rpp9nsy7y59d3vh26nhm,eizgmllil1zrzpk6zbue0hl7m,53,52:06,G,sq3mptpiqr5b85q0jiw12nkl
375,e3660rpp9nsy7y59d3vh26nhm,cdj7tqbsake4a0ks5pwm23t23,55,54:47,G,epfwjk84jo741igp7fxe4c2qd
376,6y7vsn2lg19h8cvs8l418snl6,9dqkgu00tn42928lrrxlis95a,59,58:19,G,dhy4u5ea6vtob2g2ugvzrn93p
377,2meyh9rdm8wf1d4xvqz4dtzis,cdj7tqbsake4a0ks5pwm23t23,50,49:09,G,si3wcnvnhiukn1novyv1su6t
378,2meyh9rdm8wf1d4xvqz4dtzis,cdj7tqbsake4a0ks5pwm23t23,53,52:57,G,c5r3jkp8lz1hunxkygs8g123t
379,2meyh9rdm8wf1d4xvqz4dtzis,59d4d2m78t2lqabd1m7o90std,62,61:45,G,eeqnkxrcutljzjb9moijcz6qd
380,2meyh9rdm8wf1d4xvqz4dtzis,cdj7tqbsake4a0ks5pwm23t23,90,89:08,G,m1lbmlled2xtj2ilk4oiyrc9
381,2lvm99hhqya6wc6tgycttypec,eizgmllil1zrzpk6zbue0hl7m,15,14:59,G,c487t25grh1jsxb0u61581jh1
382,2lvm99hhqya6wc6tgycttypec,4y5xl8r1nkg1n9hnjzo53v8xk,57,56:47,G,51mu62nt2yufzzi9qt45e3cnp
383,2lvm99hhqya6wc6tgycttypec,eizgmllil1zrzpk6zbue0hl7m,64,63:50,G,aoa2cqk79rtkevrzz2x5h0m39
384,2lvm99hhqya6wc6tgycttypec,eizgmllil1zrzpk6zbue0hl7m,83,82:48,G,7oqj9f7v7ev94cll5wq1u2h1x
385,6xpky81m8uvumwk2hkbqosa5m,4y5xl8r1nkg1n9hnjzo53v8xk,37,36:54,PG,51mu62nt2yufzzi9qt45e3cnp
386,6xpky81m8uvumwk2hkbqosa5m,cpqaizhc99tbsqm6h2cgampio,80,79:55,PG,2mv48xbwjnyqclrsgn2oedtjp
387,2ma0jefw6x5xg07kq1oprpbmc,8rpjhpm2j1q7p40zfmlqpj8am,39,38:38,PG,b9b44wsl4d24yps6luijnhgix
388,2ma0jefw6x5xg07kq1oprpbmc,cpqaizhc99tbsqm6h2cgampio,72,71:27,G,6ovbzzxyqz4b17scxmkisnvth
389,2ma0jefw6x5xg07kq1oprpbmc,8rpjhpm2j1q7p40zfmlqpj8am,81,80:45,G,b9b44wsl4d24yps6luijnhgix
390,616vsh5ee017gsvcmksmhfsb8,8rpjhpm2j1q7p40zfmlqpj8am,58,57:26,G,b9b44wsl4d24yps6luijnhgix
391,616vsh5ee017gsvcmksmhfsb8,eizgmllil1zrzpk6zbue0hl7m,85,84:47,G,20nlgsq16kafx50t43fgp8r85
392,9p84t2hzs0vxene7gnpe8imi2,4wb893al733feakm9teqqqnlg,23,22:09,G,c8kksze0li7ndudwsxusykamt
393,9p84t2hzs0vxene7gnpe8imi2,eizgmllil1zrzpk6zbue0hl7m,48,47:21,G,7oqj9f7v7ev94cll5wq1u2h1x
394,e2txlbsq0t9shu593pr80st4a,1f72vqlndphmzn45x0nhdqk3e,13,12:24,G,21yxomlpwzh54k7tivw3j457u
395,e2txlbsq0t9shu593pr80st4a,1f72vqlndphmzn45x0nhdqk3e,84,83:36,G,1pxq5s6wcmaf31abep37buz85
396,3666dznk2dr3vdmzw5rnfhiei,1f72vqlndphmzn45x0nhdqk3e,21,20:24,G,3u8o54ozv8frmg0dct2uqnt1x
397,2l917o2hvl1y8vh4cjz86cjys,hfu6x1260h62zj7xl6cn95hx,94,93:33,PG,9syjo8gdmcsdv5czc1e8w4xxx
398,8gmv1qijaetr4t3ewc4e15ij8,hfu6x1260h62zj7xl6cn95hx,79,78:58,G,2061k6wctcwfxtmj6qcil42xh
